timestamp,rpm_value
1704064724700,2354
1704064724800,2195
1704064724900,914
1704064725000,424
1704064725100,4982
1704064725200,5823
1704064725300,1907
1704064725400,1689
1704064725500,4726
1704064725600,6314
1704064725700,4421
1704064725800,6682
1704064725900,1122
1704064726000,5197
1704064726100,1596
1704064726200,1512
1704064726300,4509
1704064726400,2636
1704064726500,5837
1704064726600,2716
1704064726700,337
1704064726800,3772
1704064726900,328
1704064727000,6972
1704064727100,1285
1704064727200,2181
1704064727300,6238
1704064727400,625
1704064727500,4819
1704064727600,3779
1704064727700,2749
1704064727800,6076
1704064727900,2060
1704064728000,1951
1704064728100,6895
1704064728200,1916
1704064728300,3687
1704064728400,6912
1704064728500,1845
1704064728600,5975
1704064728700,674
1704064728800,4410
1704064728900,4379
1704064729000,5919
1704064729100,3219
1704064729200,5152
1704064729300,1138
1704064729400,6943
1704064729500,3511
1704064729600,948
1704064729700,2998
1704064729800,4474
1704064729900,2645
1704064730000,5514
1704064730100,6835
1704064730200,2739
1704064730300,5100
1704064730400,2022
1704064730500,6125
1704064730600,1858
1704064730700,6458
1704064730800,325
1704064730900,2578
1704064731000,5920
1704064731100,3833
1704064731200,6771
1704064731300,2180
1704064731400,6461
1704064731500,1514
1704064731600,3189
1704064731700,2970
1704064731800,2732
1704064731900,1499
1704064732000,5864
1704064732100,2530
1704064732200,1234
1704064732300,6138
1704064732400,1353
1704064732500,6260
1704064732600,2233
1704064732700,684
1704064732800,1586
1704064732900,4268
1704064733000,6953
1704064733100,4915
1704064733200,1429
1704064733300,5580
1704064733400,1169
1704064733500,2321
1704064733600,5716
1704064733700,3080
1704064733800,979
1704064733900,4536
1704064734000,3792
1704064734100,5236
1704064734200,6129
1704064734300,2655
1704064734400,2028
1704064734500,3671
1704064734600,5518
1704064734700,5527
1704064734800,6354
1704064734900,3538
1704064735000,4221
1704064735100,3751
1704064735200,2790
1704064735300,386
1704064735400,169
1704064735500,6431
1704064735600,688
1704064735700,2229
1704064735800,6124
1704064735900,5114
1704064736000,6317
1704064736100,5359
1704064736200,3436
1704064736300,729
1704064736400,2128
1704064736500,1792
1704064736600,6837
1704064736700,600
1704064736800,2862
1704064736900,1663
1704064737000,6631
1704064737100,3538
1704064737200,1132
1704064737300,5079
1704064737400,3109
1704064737500,3270
1704064737600,5672
1704064737700,6673
1704064737800,6141
1704064737900,3722
1704064738000,241
1704064738100,3961
1704064738200,4723
1704064738300,6247
1704064738400,1712
1704064738500,2157
1704064738600,1980
1704064738700,2690
1704064738800,6668
1704064738900,4297
1704064739000,4721
1704064739100,6489
1704064739200,1584
1704064739300,3633
1704064739400,2677
1704064739500,823
1704064739600,5786
1704064739700,4034
1704064739800,6871
1704064739900,6555
1704064740000,3507
1704064740100,6371
1704064740200,6180
1704064740300,6413
1704064740400,2773
1704064740500,944
1704064740600,2919
1704064740700,442
1704064740800,1824
1704064740900,2984
1704064741000,3333
1704064741100,5874
1704064741200,1200
1704064741300,1019
1704064741400,5738
1704064741500,4919
1704064741600,3253
1704064741700,1874
1704064741800,5802
1704064741900,1345
1704064742000,4893
1704064742100,6209
1704064742200,2362
1704064742300,3181
1704064742400,651
1704064742500,1666
1704064742600,4504
1704064742700,5524
1704064742800,6409
1704064742900,5072
1704064743000,2965
1704064743100,4698
1704064743200,1887
1704064743300,6454
1704064743400,6038
1704064743500,6600
1704064743600,1588
1704064743700,2205
1704064743800,3189
1704064743900,415
1704064744000,1763
1704064744100,2551
1704064744200,1164
1704064744300,5536
1704064744400,4239
1704064744500,5368
1704064744600,6103
1704064744700,2737
1704064744800,1173
1704064744900,3091
1704064745000,203
1704064745100,150
1704064745200,848
1704064745300,5289
1704064745400,4098
1704064745500,134
1704064745600,6866
1704064745700,217
1704064745800,5562
1704064745900,5919
1704064746000,4669
1704064746100,5442
1704064746200,2827
1704064746300,4596
1704064746400,6027
1704064746500,670
1704064746600,4500
1704064746700,4782
1704064746800,4074
1704064746900,1090
1704064747000,4000
1704064747100,3876
1704064747200,2025
1704064747300,5459
1704064747400,5277
1704064747500,190
1704064747600,1067
1704064747700,4899
1704064747800,3278
1704064747900,2305
1704064748000,1984
1704064748100,2681
1704064748200,2721
1704064748300,1107
1704064748400,3942
1704064748500,1721
1704064748600,2449
1704064748700,5019
1704064748800,6456
1704064748900,3001
1704064749000,1455
1704064749100,1793
1704064749200,1728
1704064749300,6247
1704064749400,16
1704064749500,4220
1704064749600,1016
1704064749700,6053
1704064749800,1045
1704064749900,868
1704064750000,376
1704064750100,1141
1704064750200,5703
1704064750300,5966
1704064750400,3213
1704064750500,1334
1704064750600,6794
1704064750700,6204
1704064750800,5545
1704064750900,4375
1704064751000,3122
1704064751100,2984
1704064751200,1284
1704064751300,1396
1704064751400,6329
1704064751500,1185
1704064751600,5654
1704064751700,6538
1704064751800,2065
1704064751900,516
1704064752000,2683
1704064752100,3100
1704064752200,827
1704064752300,64
1704064752400,1119
1704064752500,5065
1704064752600,2669
1704064752700,3684
1704064752800,6518
1704064752900,2777
1704064753000,1447
1704064753100,1708
1704064753200,6740
1704064753300,1058
1704064753400,5007
1704064753500,3483
1704064753600,1981
1704064753700,4
1704064753800,1210
1704064753900,1079
1704064754000,6748
1704064754100,4804
1704064754200,1294
1704064754300,5492
1704064754400,4631
1704064754500,999
1704064754600,6330
1704064754700,4370
1704064754800,1713
1704064754900,6488
1704064755000,375
1704064755100,5302
1704064755200,477
1704064755300,6661
1704064755400,2250
1704064755500,4571
1704064755600,2149
1704064755700,4411
1704064755800,1179
1704064755900,5487
1704064756000,4108
1704064756100,5642
1704064756200,2391
1704064756300,6723
1704064756400,3111
1704064756500,3069
1704064756600,6960
1704064756700,1816
1704064756800,2860
1704064756900,5198
1704064757000,2855
1704064757100,3592
1704064757200,4397
1704064757300,5600
1704064757400,5285
1704064757500,6055
1704064757600,4728
1704064757700,840
1704064757800,6402
1704064757900,4312
1704064758000,4355
1704064758100,704
1704064758200,667
1704064758300,4476
1704064758400,1900
1704064758500,6029
1704064758600,3353
1704064758700,5634
1704064758800,4650
1704064758900,1463
1704064759000,6887
1704064759100,1063
1704064759200,534
1704064759300,1506
1704064759400,6727
1704064759500,160
1704064759600,6550
1704064759700,6810
1704064759800,4620
1704064759900,6841
1704064760000,6390
1704064760100,4526
1704064760200,3721
1704064760300,3889
1704064760400,772
1704064760500,2177
1704064760600,2287
1704064760700,6960
1704064760800,6588
1704064760900,5591
1704064761000,2906
1704064761100,1612
1704064761200,1044
1704064761300,4698
1704064761400,703
1704064761500,6672
1704064761600,1681
1704064761700,1608
1704064761800,5164
1704064761900,578
1704064762000,75
1704064762100,6665
1704064762200,9
1704064762300,994
1704064762400,2409
1704064762500,818
1704064762600,867
1704064762700,3767
1704064762800,5599
1704064762900,1864
1704064763000,1505
1704064763100,5004
1704064763200,2783
1704064763300,3432
1704064763400,3406
1704064763500,6980
1704064763600,1666
1704064763700,6991
1704064763800,1977
1704064763900,1351
1704064764000,5649
1704064764100,2362
1704064764200,4461
1704064764300,1130
1704064764400,3772
1704064764500,4133
1704064764600,5810
1704064764700,5133
1704064764800,4266
1704064764900,6761
1704064765000,1392
1704064765100,4821
1704064765200,3176
1704064765300,4015
1704064765400,4285
1704064765500,287
1704064765600,6429
1704064765700,2499
1704064765800,1273
1704064765900,3000
1704064766000,5256
1704064766100,3834
1704064766200,3259
1704064766300,6978
1704064766400,2977
1704064766500,6218
1704064766600,1891
1704064766700,981
1704064766800,2058
1704064766900,652
1704064767000,1226
1704064767100,584
1704064767200,6669
1704064767300,4564
1704064767400,1097
1704064767500,3790
1704064767600,3952
1704064767700,4139
1704064767800,2177
1704064767900,3965
1704064768000,4846
1704064768100,6870
1704064768200,6452
1704064768300,1030
1704064768400,4355
1704064768500,1860
1704064768600,2184
1704064768700,43
1704064768800,2107
1704064768900,4479
1704064769000,6951
1704064769100,6564
1704064769200,2397
1704064769300,1420
1704064769400,4248
1704064769500,163
1704064769600,1424
1704064769700,3014
1704064769800,6745
1704064769900,6449
1704064770000,661
1704064770100,2581
1704064770200,5069
1704064770300,1230
1704064770400,2383
1704064770500,5527
1704064770600,5628
1704064770700,2464
1704064770800,6188
1704064770900,1299
1704064771000,5148
1704064771100,5723
1704064771200,995
1704064771300,2524
1704064771400,3781
1704064771500,5216
1704064771600,5411
1704064771700,1697
1704064771800,986
1704064771900,4757
1704064772000,175
1704064772100,2331
1704064772200,732
1704064772300,795
1704064772400,1430
1704064772500,273
1704064772600,1432
1704064772700,2799
1704064772800,5229
1704064772900,4133
1704064773000,2409
1704064773100,536
1704064773200,4942
1704064773300,2845
1704064773400,3416
1704064773500,6514
1704064773600,1400
1704064773700,6747
1704064773800,6068
1704064773900,833
1704064774000,1776
1704064774100,1544
1704064774200,4970
1704064774300,92
1704064774400,4036
1704064774500,2887
1704064774600,2400
1704064774700,2080
1704064774800,1964
1704064774900,5726
1704064775000,4881
1704064775100,243
1704064775200,2611
1704064775300,4664
1704064775400,4925
1704064775500,391
1704064775600,5455
1704064775700,4281
1704064775800,1881
1704064775900,1831
1704064776000,3914
1704064776100,4138
1704064776200,2774
1704064776300,5670
1704064776400,6201
1704064776500,457
1704064776600,6330
1704064776700,1611
1704064776800,6074
1704064776900,2543
1704064777000,6844
1704064777100,6942
1704064777200,816
1704064777300,956
1704064777400,5073
1704064777500,3101
1704064777600,4476
1704064777700,6193
1704064777800,3052
1704064777900,2518
1704064778000,394
1704064778100,4715
1704064778200,4181
1704064778300,2346
1704064778400,423
1704064778500,3467
1704064778600,3343
1704064778700,2301
1704064778800,3172
1704064778900,2120
1704064779000,4097
1704064779100,6994
1704064779200,3519
1704064779300,3417
1704064779400,3722
1704064779500,221
1704064779600,437
1704064779700,4360
1704064779800,1308
1704064779900,6850
1704064780000,1190
1704064780100,4559
1704064780200,1875
1704064780300,1175
1704064780400,531
1704064780500,5480
1704064780600,5490
1704064780700,6456
1704064780800,6150
1704064780900,5847
1704064781000,1804
1704064781100,3513
1704064781200,2365
1704064781300,2822
1704064781400,4163
1704064781500,3346
1704064781600,6043
1704064781700,3312
1704064781800,5770
1704064781900,3163
1704064782000,3233
1704064782100,4052
1704064782200,6503
1704064782300,5204
1704064782400,731
1704064782500,3527
1704064782600,2473
1704064782700,3680
1704064782800,2465
1704064782900,1491
1704064783000,995
1704064783100,221
1704064783200,2099
1704064783300,1769
1704064783400,1673
1704064783500,612
1704064783600,2521
1704064783700,5971
1704064783800,1123
1704064783900,77
1704064784000,6298
1704064784100,2123
1704064784200,5426
1704064784300,5882
1704064784400,4424
1704064784500,120
1704064784600,3281
1704064784700,4016
1704064784800,246
1704064784900,2446
1704064785000,4749
1704064785100,5343
1704064785200,5464
1704064785300,6309
1704064785400,1558
1704064785500,6593
1704064785600,1634
1704064785700,6402
1704064785800,6307
1704064785900,4352
1704064786000,2494
1704064786100,5427
1704064786200,5047
1704064786300,668
1704064786400,2962
1704064786500,2992
1704064786600,6408
1704064786700,6612
1704064786800,4856
1704064786900,650
1704064787000,3962
1704064787100,3930
1704064787200,487
1704064787300,628
1704064787400,1213
1704064787500,1762
1704064787600,2964
1704064787700,6175
1704064787800,4436
1704064787900,672
1704064788000,6252
1704064788100,753
1704064788200,3981
1704064788300,3111
1704064788400,3355
1704064788500,3162
1704064788600,2303
1704064788700,2746
1704064788800,4857
1704064788900,5445
1704064789000,5810
1704064789100,4915
1704064789200,3997
1704064789300,4714
1704064789400,136
1704064789500,2783
1704064789600,6800
1704064789700,327
1704064789800,2200
1704064789900,6157
1704064790000,1055
1704064790100,5743
1704064790200,4821
1704064790300,911
1704064790400,2619
1704064790500,2345
1704064790600,818
1704064790700,5233
1704064790800,1383
1704064790900,33
1704064791000,6172
1704064791100,933
1704064791200,1284
1704064791300,3898
1704064791400,3284
1704064791500,96
1704064791600,629
1704064791700,3122
1704064791800,2525
1704064791900,5620
1704064792000,2303
1704064792100,4545
1704064792200,5972
1704064792300,6122
1704064792400,2141
1704064792500,4199
1704064792600,6486
1704064792700,3070
1704064792800,2018
1704064792900,692
1704064793000,3034
1704064793100,5282
1704064793200,5874
1704064793300,170
1704064793400,1561
1704064793500,6865
